"812 - Frutas conservadas transitoriamente (por..."
"813 - Frutas secas, exceto das posições 0801 a..."
"814 - Cascas de frutos cítricos, de melões ou ..."
"901 - Café, mesmo torrado ou descafeinado; cas..."
"902 - Chá, mesmo aromatizado..."
"903 - Mate..."
"904 - Pimenta (do género Piper); pimentos dos ..."
"905 - Baunilha..."
"906 - Canela e flores de caneleira..."
"907 - Cravo-da-índia (frutos, flores e pedúncu..."
"908 - Noz-moscada, macis, amomos e cardamomos..."
"909 - Sementes de anis, badiana, funcho, coent..."
"910 - Gengibre, açafrão, curcuma, tomilho, lou..."
"1001 - Trigo e mistura de trigo com centeio..."
"1002 - Centeio..."
"1003 - Cevada..."
"1004 - Aveia..."
"1005 - Milho..."
"1006 - Arroz..."
"1007 - Sorgo de grão..."
"1008 - Trigo mourisco, painço e alpista; outros..."
"1101 - Farinhas de trigo ou de mistura de trigo..."
"1102 - Farinhas de cereais, exceto de trigo ou ..."
"1103 - Grumos, sêmolas e pellets, de cereais..."
"1104 - Grãos de cereais trabalhados de outro mo..."
"1105 - Farinha, sêmola, pó, flocos, grânulos e ..."
"1106 - Farinhas, sêmolas e pós, de legumes de v..."
"1107 - Malte, mesmo torrado..."
"1108 - Amidos e féculas; inulina..."
"1109 - Glúten de trigo, mesmo seco..."
"1201 - Soja, mesmo triturada..."
"1202 - Amendoins não torrados nem de outro modo..."
"1203 - Copra em grãos..."
"1204 - Sementes de linho (linhaça), mesmo tritu..."
"1205 - Sementes de nabo silvestre ou de colza, ..."
"1206 - Sementes de girassol, mesmo trituradas..."
"1207 - Outras sementes e frutos oleaginosos, me..."
"1208 - Farinhas de sementes ou de frutos oleagi..."
"1209 - Sementes, frutos e esporos, para semente..."
"1210 - Cones de lúpulo, frescos ou secos, mesmo..."
"1211 - Plantas, partes de plantas, sementes e f..."
"1212 - Alfarroba, algas, beterraba sacarina e c..."
"1213 - Palhas, cascas de cereais, em bruto, moi..."
"1214 - Rutabagas, beterrabas forrageiras, raíze..."
"1301 - Goma-laca; gomas, resinas, gomas-resinas..."
"1302 - Sucos e extractos vegetais; matérias péc..."
"1401 - Matérias vegetais das espécies principal..."
"1402 - Matérias vegetais para enchimento e esto..."
"1403 - Matérias vegetais para fabricação de vas..."
"1404 - Produtos vegetais não especificados nem ..."
"1501 - Gorduras de porco (incluindo a banha) e ..."
"1502 - Gorduras de animais das espécies bovina,..."
"1503 - Estearina solar, óleo de banha de porco,..."
"1504 - Gorduras, óleos e respectivas fracções, ..."
"1505 - Suarda e substâncias gordas dela derivad..."
"1506 - Outras gorduras e óleos animais, e respe..."
"1507 - Óleo de soja e respectivas fracções, mes..."
"1508 - Óleo de amendoim e respectivas fracções,..."
"1509 - Azeite de oliveira e respectivas fracçõe..."
"1510 - Outros óleos e respectivas frações, obti..."
"1511 - Óleo de palma e respectivas fracções, me..."
"1512 - Óleos de girassol, de cártamo ou de algo..."
"1513 - Óleos de coco (óleo de copra), de palmis..."
"1514 - Óleos de nabo silvestre, de colza ou de ..."
"1515 - Outras gorduras e óleos vegetais (incluí..."
"1516 - Gorduras e óleos animais ou vegetais, e ..."
"1517 - Margarina; misturas ou preparações alime..."
"1518 - Gorduras e óleos animais ou vegetais, co..."
"1520 - Glicerol em bruto; águas e lixívias, gli..."
"1521 - Ceras vegetais (exceto triglicéridos), c..."
"1522 - Dégras; resíduos provenientes do tratame..."
"1601 - Enchidos e produtos semelhantes, de carn..."
"1602 - Outras preparações e conservas de carne,..."
"1603 - Extratos e sucos de carne, de peixes ou ..."
"1604 - Preparações e conservas de peixes; cavia..."
"1605 - Crustáceos, moluscos e outros invertebra..."
"1701 - Açúcares de cana ou de beterraba e sacar..."
"1702 - Outros açúcares, incluídos a lactose, ma..."
"1703 - Melaços resultantes da extracção ou refi..."
"1704 - Produtos de confeitaria sem cacau (inclu..."
"1801 - Cacau inteiro ou partido, em bruto ou to..."
"1802 - Cascas, peliculas e outros desperdícios ..."
"1803 - Pasta de cacau, mesmo desengordurada..."
"1804 - Manteiga, gordura e óleo, de cacau..."
"1805 - Cacau em pó, sem adição de açúcar ou out..."
"1806 - Chocolate e outras preparações alimentíc..."
"1901 - Extractos de malte; preparações alimentí..."
"1902 - Massas alimentícias, mesmo cozidas ou re..."
"1903 - Tapioca e seus sucedâneos preparados a p..."
"1904 - Produtos à base de cereais, obtidos por ..."
"1905 - Produtos de padaria, pastelaria ou da in..."
"2001 - Produtos hortícolas, frutas e outras par..."
"2002 - Tomates preparados ou conservados, excet..."
"2003 - Cogumelos e trufas, preparados ou conser..."
"2004 - Outros produtos hortícolas preparados ou..."
"2005 - Outros produtos hortícolas preparados ou..."
"2006 - Produtos hortícolas, frutas, cascas de f..."
"2007 - Doces, geleias, marmelades, purés e past..."
"2008 - Frutas e outras partes comestíveis de pl..."
"2009 - Sumos de frutas (incluídos os mostos de ..."
"2101 - Extractos, essências e concentrados de c..."
"2102 - Leveduras (vivas ou mortas); outros micr..."
"2103 - Preparações para molhos e molhos prepara..."
"2104 - Preparações para caldos e sopas; caldos ..."
"2105 - Sorvetes, mesmo contendo cacau..."
"2106 - Preparações alimentícias não especificad..."
"2201 - Águas, incluídas as águas minerais, natu..."
"2202 - Águas, incluídas as águas minerais e as ..."
"2203 - Cervejas de malte..."
"2204 - Vinhos de uvas frescas, incluídos os vin..."
"2205 - Vermutes e outros vinhos de uvas frescas..."
"2206 - Sidra e outras bebidas fermentadas e mis..."
"2207 - Álcool etílico não desnaturado, com um t..."
"2208 - Álcool etílico não desnaturado, com um t..."
"2209 - Vinagres e seus sucedâneos obtidos a par..."
"2301 - Farinhas, pó e pellets, de carnes, miude..."
"2302 - Sêmeas, farelos e outros resíduos, mesmo..."
"2303 - Resíduos da fabricação do amido e resídu..."
"2304 - Tortas e outros resíduos sólidos da extr..."
"2305 - Tortas e outros resíduos sólidos, mesmo ..."
"2306 - Bagaços e outros resíduos sólidos, mesmo..."
"2307 - Borras de vinho; tártaro em bruto..."
"2308 - Matérias vegetais e desperdícios vegetai..."
"2309 - Preparações dos tipos utilizados na alim..."
"2401 - Tabaco não manufacturado; desperdícios d..."
"2402 - Charutos, cigarrilhas e cigarros, de tab..."
"2403 - Outros produtos de tabaco e seus sucedân..."
"2404 - Produtos que contenham tabaco, tabaco re..."
"2501 - Sal (incluídos o sal de mesa e o sal des..."
"2502 - Piritas de ferro não ustuladas..."
"2503 - Enxofre de qualquer espécie, exceto subl..."
"2504 - Grafite natural..."
"2505 - Areias naturais de qualquer espécie, mes..."
"2506 - Quartzo (exceto areias naturais); quartz..."
"2507 - Caulim e outras argilas caulínicas, mesm..."
"2508 - Outras argilas (exceto argilas expandida..."
"2509 - Cre..."
"2510 - Fosfatos de cálcio naturais, fosfatos al..."
"2511 - Sulfato de bário natural (baritina); car..."
"2512 - Farinhas siliciosas fósseis (por exemplo..."
"2513 - Pedra-pomes; esmeril; corindo natural, g..."
"2514 - Ardósia, mesmo desbastada ou simplesment..."
"2515 - Mármores, travertinos, granitos belgas e..."
"2516 - Granito, pórfiro, basalto, arenito e out..."
"2517 - Calhaus, cascalho, pedras britadas, dos ..."
"2518 - Dolomite, mesmo sinterizada ou calcinada..."
"2519 - Carbonato de magnésio natural (magnesite..."
"2520 - Gipsite; anidrite; gesso, mesmo corado o..."
"2521 - Castinas; pedras calcárias utilizadas na..."
"2522 - Cal viva, cal apagada e cal hidráulica, ..."
"2523 - Cimentos hidráulicos (incluídos os cimen..."
"2524 - Amianto..."
"2525 - Mica, incluída a mica clivada em lamelas..."
"2526 - Esteatite natural, mesmo desbastada ou s..."
"2527 - Criolita natural e quiolita natural..."
"2528 - Boratos naturais e seus concentrados (ca..."
"2529 - Feldspato; leucite; nefelina e nefelina-..."
"2530 - Matérias minerais não especificadas nem ..."
"2601 - Minérios de ferro e seus concentrados, i..."
"2602 - Minérios de manganês e seus concentrados..."
"2603 - Minérios de cobre e seus concentrados..."
"2604 - Minérios de niquel e seus concentrados..."
"2605 - Minérios de cobalto e seus concentrados..."
"2606 - Minérios de alumínio e seus concentrados..."
"2607 - Minérios de chumbo e seus concentrados..."
"2608 - Minérios de zinco e seus concentrados..."
"2609 - Minérios de estanho e seus concentrados..."
"2610 - Minérios de cromo e seus concentrados..."
"2611 - Minérios de tungstênio e seus concentrad..."
"2612 - Minérios de urânio ou de tório, e seus c..."
"2613 - Minérios de molibdénio e seus concentrad..."
"2614 - Minérios de titânio e seus concentrados..."
"2615 - Minérios de nióbio, tântalo, vanádio ou ..."
"2616 - Minérios de metais preciosos e seus conc..."
"2617 - Outros minérios e seus concentrados..."
"2618 - Escória de altos-fornos granulada (areia..."
"2619 - Escórias (exceto escória de altos-fornos..."
"2620 - Cinzas e resíduos (exceto provenientes d..."
"2621 - Outras escórias e cinzas, incluídas as c..."
"2701 - Hulhas; briquetes, bolas e combustíveis ..."
"2702 - Linhites, mesmo aglomeradas, exceto azev..."
"2703 - Turfa (incluindo a turfa para cama de an..."
"2704 - Coques e semicoques de hulha, de linhita..."
"2705 - Gás de hulha, gás de água, gás pobre (gá..."
"2706 - Alcatrões de hulha, de linhita ou de tur..."
"2707 - Óleos e outros produtos provenientes da ..."
"2708 - Breu e coque de breu obtidos a partir do..."
"2709 - Óleos brutos de petróleo ou de minerais ..."
"2710 - Óleos de petróleo ou de minerais betumin..."
"2711 - Gás de petróleo e outros hidrocarbonetos..."
"2712 - Vaselina; parafina, cera de petróleo mic..."
"2713 - Coque de petróleo, betume de petróleo e ..."
"2714 - Betumes e asfaltos, naturais; xistos e a..."
"2715 - Misturas betuminosas à base de asfalto o..."
"2716 - Energia elétrica..."
"2801 - Flúor, cloro, bromo e iodo..."
"2802 - Enxofre sublimado ou precipitado; enxofr..."
"2803 - Carbono (negros-de-carbono e outras form..."
"2804 - Hidrogénio, gases raros e outros element..."
"2805 - Metais alcalinos ou alcalino-terrosos; m..."
"2806 - Cloreto de hidrogénio (ácido clorídrico)..."
"2807 - Ácido sulfúrico e ácido sulfúrico fumant..."
"2808 - Ácido nítrico; ácidos sulfonítricos..."
"2809 - Pentóxido de difosfóro; ácido fosfórico;..."
"2810 - Óxidos de boro; ácidos bóricos..."
"2811 - Outros ácidos inorgânicos e outros compo..."
"2812 - Halogenetos e oxialogenetos dos elemento..."
"2813 - Sulfuretos dos elementos não metálicos; ..."
"2814 - Amoníaco anidro ou em solução aquosa (am..."
"2815 - Hidróxido de sódio (soda cáustica); hidr..."
"2816 - Hidróxido e peróxido de magnésio; óxidos..."
"2817 - Óxido de zinco; peróxido de zinco..."
"2818 - Corindo artificial, quimicamente definid..."
"2819 - Óxidos e hidróxidos de crómio..."
"2820 - Óxidos de manganés..."
"2821 - Óxidos e hidróxidos de ferro; terras cor..."
"2822 - Óxidos e hidróxidos de cobalto, inclusiv..."
"2823 - Óxidos de titânio..."
"2824 - Óxidos de chumbo; mínio (zarcão) e mínio..."
"2825 - Hidrazina e hidroxilamina, e seus sais i..."
"2826 - Fluoretos; fluorossilicatos, fluoroalumi..."
"2827 - Cloretos, oxicloretos e hidroxicloretos;..."
"2828 - Hipocloritos; hipoclorito de cálcio come..."
"2829 - Cloratos e percloratos; bromatos e perbr..."
"2830 - Sulfuretos; polissulfuretos, de constitu..."
"2831 - Ditionites e sulfoxilatos..."
"2832 - Sulfitos; tiosulfatos..."
"2833 - Sulfatos; alúmenes; peroxosulfatos (pers..."
"2834 - Nitritos; nitratos..."
"2835 - Fosfinatos (hipofosfitos), fosfonatos (f..."
"2836 - Carbonatos; peroxocarbonatos (percarbona..."
"2837 - Cianetos, oxicianetos e cianetos complex..."
"2838 - Fulminatos, cianatos e tiocianatos..."
"2839 - Silicatos; silicatos dos metais alcalino..."
"2840 - Boratos; peroxoboratos (perboratos)..."
"2841 - Sais dos ácidos oxometálicos ou peroxome..."
"2842 - Outros sais dos ácidos ou peroxoácidos i..."
"2843 - Metais preciosos no estado coloidal; com..."
"2844 - Elementos químicos radioactivos e isótop..."
"2845 - Isótopos não incluídos na posição 2844; ..."
"2846 - Compostos, inorgânicos ou orgânicos, dos..."
"2847 - Peróxido de hidrogênio (água oxigenada),..."
"2848 - Fosfetos, exceto ferrofósforos, quimicam..."
"2849 - Carbonetos de constituição química defin..."
"2850 - Hidretos, nitretos, azidas, silicietos e..."
"2851 - Compostos inorgânicos nesoi: liq ar: amá..."
"2852 - Compostos, inorgânicos ou orgânicos, de ..."
"2853 - Outros compostos inorgânicos (incluídas ..."
"2901 - Hidrocarbonetos acíclicos..."
"2902 - Hidrocarbonetos cíclicos..."
"2903 - Derivados halogenados dos hidrocarboneto..."
"2904 - Derivados sulfonados, nitrados ou nitros..."
"2905 - Álcoois acíclicos e seus derivados halog..."
"2906 - Álcoois cíclicos e seus derivados haloge..."
"2907 - Fenóis; fenóis-álcoois..."
"2908 - Derivados halogenados, sulfonados, nitra..."
"2909 - Éteres, éteres-álcoois, éteres-fenóis, é..."
"2910 - Epóxidos, epoxi-álcoois, epoxi-fenóis e ..."
"2911 - Acetais, semi-acetais, mesmo contendo ou..."
"2912 - Aldeídos, mesmo contendo outras funções ..."
"2913 - Derivados halogenados, sulfonados, nitra..."
"2914 - Cetonas e quinonas, mesmo contendo outra..."
"2915 - Ácidos monocarboxílicos acíclicos satura..."
"2916 - Ácidos monocarboxílicos acíclicos não sa..."
"2917 - Ácidos policarboxílicos, seus anidridos,..."
"2918 - Ácidos carboxílicos contendo funções oxi..."
"2919 - Ésteres fosfóricos e seus sais, incluind..."
"2920 - Ésteres de outros ácidos inorgânicos de ..."
"2921 - Compostos de função amina..."
"2922 - Compostos aminados de funções oxigenadas..."
"2923 - Sais e hidróxidos de amónio quaternários..."
"2924 - Compostos de função carboxiamida; compos..."
"2925 - Compostos de função carboxiimida (inclui..."
"2926 - Compostos de função nitrilo..."
"2927 - Compostos diazóicos, azóicos e azóxicos..."
"2928 - Derivados orgânicos da hidrazina e hidro..."
"2929 - Compostos de outras funções azotadas (ni..."
"2930 - Tiocompostos orgânicos..."
"2931 - Outros compostos organo-inorgânicos..."
"2932 - Compostos heterocíclicos exclusivamente ..."
"2933 - Compostos heterocíclicos, exclusivamente..."
"2934 - Ácidos nucleicos e seus sais, de constit..."
"2935 - Sulfonamidas..."
"2936 - Provitaminas e vitaminas, naturais ou si..."
"2937 - Hormonas, prostaglandinas, tromboxanos e..."
"2938 - Heterósidos, naturais ou sintéticos, seu..."
"2939 - Alcalóides vegetais, naturais ou sintéti..."
"2940 - Açúcares quimicamente puros, exceto saca..."
"2941 - Antibióticos..."
"2942 - Outros compostos orgânicos..."
"3001 - Glândulas e outros órgãos para usos opot..."
"3002 - Sangue humano; sangue animal preparado p..."
"3003 - Medicamentos (exceto os produtos das pos..."
"3004 - Medicamentos (exceto os produtos das pos..."
"3005 - Pastas (ouates), gazes, ataduras e artig..."
"3006 - Preparações e artigos farmacêuticos indi..."
"3101 - Adubos (fertilizantes) de origem animal ..."
"3102 - Adubos (fertilizantes) minerais ou quími..."
"3103 - Adubos (fertilizantes) minerais ou quími..."
"3104 - Adubos (fertilizantes) minerais ou quími..."
"3105 - Adubos (fertilizantes) minerais ou quími..."
"3201 - Extractos tanantes de origem vegetal; ta..."
"3202 - Produtos tanantes orgânicos sintéticos; ..."
"3203 - Matérias corantes de origem vegetal ou a..."
"3204 - Matérias corantes orgânicas sintéticas, ..."
"3205 - Lacas corantes e suas preparações..."
"3206 - Outras matérias corantes; preparações in..."
"3207 - Pigmentos, opacificantes e cores prepara..."
"3208 - Tintas e vernizes, à base de polímeros s..."
"3209 - Tintas e vernizes, à base de polímeros s..."
"3210 - Outras tintas e vernizes; pigmentos a ág..."
"3211 - Secantes preparados..."
"3212 - Pigmentos (incluídos os pós e flocos met..."
"3213 - Cores para pintura artística, actividade..."
"3214 - Mástique de vidraceiro, cimentos de resi..."
"3215 - Tintas de impressão, tintas de escrever ..."
"3301 - Óleos essenciais (desterpenizados ou não..."
"3302 - Misturas de substâncias odoríferas e mis..."
"3303 - Perfumes (extratos) e águas-de-colônia..."
"3304 - Produtos de beleza ou de maquilhagem pre..."
"3305 - Preparações capilares..."
"3306 - Preparações para higiene bucal ou dentár..."
"3307 - Preparações para barbear (antes, durante..."
"3401 - Sabões; produtos e preparações orgânicos..."
"3402 - Agentes orgânicos de superfície (exceto ..."
"3403 - Preparações lubrificantes (incluídos os ..."
"3404 - Ceras artificiais e ceras preparadas..."
"3405 - Pomadas e cremes para calçado, encáustic..."
"3406 - Velas, pavios, cirios e artigos semelhan..."
"3407 - Pastas para modelar, ceras para dentista..."
"3501 - Caseínas, caseinatos e outros derivados ..."
"3502 - Albuminas (incluídos os concentrados de ..."
"3503 - Gelatinas e seus derivados; ictiocola e ..."
"3504 - Peptonas e seus derivados; outras matéri..."
"3505 - Dextrina e outros amidos e féculas modif..."
"3506 - Colas e outros adesivos preparados, não ..."
"3507 - Enzimas; enzimas preparadas não especifi..."
"3601 - Pólvoras propulsivas..."
"3602 - Explosivos preparados, exceto pólvoras p..."
"3603 - Estopins e rastilhos, de segurança; cord..."
"3604 - Fogos de artifício, foguetes de sinaliza..."
"3605 - Fósforos, exceto os artigos de pirotecni..."
"3606 - Ferrocério e outras ligas pirofóricas, s..."
"3701 - Chapas e filmes planos, fotográficos, se..."
"3702 - Filmes fotográficos sensibilizados, não ..."
"3703 - Papéis, cartões e têxteis, fotográficos,..."
"3704 - Chapas, filmes, papéis, cartões e têxtei..."
"3705 - Chapas e filmes, fotográficos, impressio..."
"3706 - Filmes cinematográficos impressionados e..."
"3707 - Preparações químicas para usos fotográfi..."
"3801 - Grafite artificial; grafite coloidal ou ..."
"3802 - Carvões activados; matérias minerais nat..."
"3803 - Tall oil, mesmo refinado..."
"3804 - Lixívias residuais da fabricação de past..."
"3805 - Essências de terebintina, de pinheiro ou..."
"3806 - Colofónias e ácidos resínicos, e seus de..."
"3807 - Alcatrões de madeira; óleos de alcatrão ..."
"3808 - Insecticidas, rodenticidas, fungicidas, ..."
"3809 - Agentes de apresto ou de acabamento, ace..."
"3810 - Preparações para decapagem de metais; fl..."
"3811 - Preparações antidetonantes, inibidores d..."
"3812 - Preparações denominadas « aceleradores d..."
"3813 - Composições e cargas para aparelhos exti..."
"3814 - Solventes e diluentes orgânicos composto..."
"3815 - Iniciadores de reacção, aceleradores de ..."
"3816 - Cimentos, argamassas, concretos e compos..."
"3817 - Misturas de alquilbenzenos ou de alquiln..."
"3818 - Elementos químicos impurificados, para u..."
"3819 - Fluidos para freios hidráulicos e outros..."
"3820 - Preparações anticongelantes e líquidos p..."
"3821 - Meios de cultura preparados para o desen..."
"3822 - Reagentes de diagnóstico ou de laboratór..."
"3823 - Ácidos gordos monocarboxílicos industria..."
"3824 - Aglutinantes preparados para moldes ou p..."
"3825 - Produtos residuais das indústrias químic..."
"3826 - Biodiesel e suas misturas, que não conte..."
"3827 - Misturas que contenham derivados halogen..."
"3901 - Polímeros de etileno, em formas primária..."
"3902 - Polímeros de propileno ou de outras olef..."
"3903 - Polímeros de estireno, em formas primári..."
"3904 - Polímeros de cloreto de vinilo ou de out..."
"3905 - Polímeros de acetato de vinilo ou de out..."
"3906 - Polímeros acrílicos, em formas primárias..."
"3907 - Poliacetais, outros poliéteres e resinas..."
"3908 - Poliamidas em formas primárias..."
"3909 - Resinas amínicas, resinas fenólicas e po..."
"3910 - Silicones, em formas primárias..."
"3911 - Resinas de petróleo, resinas de cumarona..."
"3912 - Celulose e seus derivados químicos, não ..."
"3913 - Polímeros naturais (por exemplo: ácido a..."
"3914 - Permutadores de íons à base de polímeros..."
"3915 - Desperdícios, resíduos e aparas, de plás..."
"3916 - Monofilamentos cuja maior dimensão do co..."
"3917 - Tubos e seus acessórios (por exemplo: ju..."
"3918 - Revestimentos de pavimentos, de plástico..."
"3919 - Chapas, folhas, tiras, fitas, películas ..."
"3920 - Outras chapas, folhas, películas, tiras ..."
"3921 - Outras chapas, folhas, películas, tiras ..."
"3922 - Banheiras, « chuveiros », pias, lavatóri..."
"3923 - Artigos de transporte ou de embalagem, d..."
"3924 - Serviços de mesa e outros artigos de uso..."
"3925 - Artefactos para apetrechamento de constr..."
"3926 - Outras obras de plástico e obras de outr..."
"4001 - Borracha natural, balata, guta-percha, g..."
"4002 - Borracha sintética e borracha artificial..."
"4003 - Borracha regenerada, em formas primárias..."
"4004 - Desperdícios, resíduos e aparas, de borr..."
"4005 - Borracha misturada, não vulcanizada, em ..."
"4006 - Outras formas (por exemplo: varetas, tub..."
"4007 - Fios e cordas, de borracha vulcanizada..."
"4008 - Chapas, folhas, tiras, varetas e perfis,..."
"4009 - Tubos de borracha vulcanizada não endure..."
"4010 - Correias transportadoras ou de transmiss..."
"4011 - Pneumáticos novos, de borracha..."
"4012 - Pneumáticos recauchutados ou usados, de ..."
"4013 - Câmaras-de-ar de borracha..."
"4014 - Artigos de higiene ou de farmácia (inclu..."
"4015 - Vestuário e seus acessórios (incluídas a..."
"4016 - Outras obras de borracha vulcanizada não..."
"4017 - Borracha endurecida (ebonite, por exempl..."
"4101 - Couros e peles em bruto de bovinos (incl..."
"4102 - Peles em bruto de ovinos (frescas, ou sa..."
"4103 - Outros couros e peles em bruto (frescos,..."
"4104 - Couros e peles curtidos ou em crosta, de..."
"4105 - Peles curtidas ou em crosta de ovinos, d..."
"4106 - Couros e peles, depilados, de outros ani..."
"4107 - Couros preparados após curtimenta ou apó..."
"4108 - Couros e peles, acamurçados, inclusive a..."
"4109 - Couros e peles, envernizados, revestidos..."
"4110 - Aparas e outros desperd.de couros/peles,..."
"4111 - Couro reconstituido em chapas, folhas ou..."
"4112 - Couros preparados após curtimenta ou apó..."
"4113 - Couros preparados após curtimenta ou apó..."
"4114 - Couros e peles acamurçados (incluída a c..."
"4115 - Couro reconstituído à base de couro ou d..."
"4201 - Artigos de seleiro ou de correeiro para ..."
"4202 - Malas e maletas, incluídas as de toucado..."
"4203 - Vestuário e seus acessórios, de couro na..."
"4204 - Artigos de couro usados em máquinas/apli..."
"4205 - Outras obras de couro natural ou reconst..."
"4206 - Obras de tripa, de baudruches, de bexiga..."
"4301 - Peles com pêlo em bruto (incluídas as ca..."
"4302 - Peles com pêlo curtidas ou acabadas (inc..."
"4303 - Vestuário, seus acessórios e outros arte..."
"4304 - Peles com pelo artificiais, e suas obras..."
"4401 - Lenha em qualquer estado, madeira em est..."
"4402 - Carvão vegetal (incluindo o carvão de ca..."
"4403 - Madeira em bruto, mesmo descascada, desa..."
"4404 - Arcos de madeira; estacas fendidas; esta..."
"4405 - Lã de madeira; farinha de madeira..."
"4406 - Dormentes de madeira para vias férreas o..."
"4407 - Madeira serrada ou endireitada longitudi..."
"4408 - Folhas para folheados (incluindo as obti..."
"4409 - Madeira (incluídos os tacos e frisos par..."
"4410 - Painéis de partículas e painéis semelhan..."
"4411 - Painéis de fibras de madeira ou de outra..."
"4412 - Madeira contraplacada ou compensada, mad..."
"4413 - Madeira densificada, em blocos, pranchas..."
"4414 - Molduras de madeira para quadros, fotogr..."
"4415 - Caixotes, caixas, engradados, barricas e..."
"4416 - Barris, cubas, balsas, dornas e outras o..."
"4417 - Ferramentas, armações e cabos de ferrame..."
"4418 - Obras de carpintaria para construções, i..."
"4419 - Artefatos de madeira para mesa ou cozinh..."
"4420 - Madeira marchetada e madeira incrustada;..."
"4421 - Outras obras de madeira..."
"4501 - Cortiça natural em bruto ou simplesmente..."
"4502 - Cortiça natural, sem a crosta ou simples..."
"4503 - Obras de cortiça natural..."
"4504 - Cortiça aglomerada (com ou sem aglutinan..."
"4601 - Tranças e artigos semelhantes, de matéri..."
"4602 - Obras de cestaria obtidas directamente n..."
"4701 - Pastas mecânicas de madeira..."
"4702 - Pasta química de madeira, para dissoluçã..."
"4703 - Pastas químicas de madeira, à soda ou ao..."
"4704 - Pastas químicas de madeira, ao bissulfit..."
"4705 - Pastas de madeira obtidas por combinação..."
"4706 - Pastas de fibras obtidas a partir de pap..."
"4707 - Papel ou cartão para reciclar (desperdíc..."
"4801 - Papel jornal, em rolos ou em folhas..."
"4802 - Papel e cartão, não revestidos, dos tipo..."
"4803 - Papel para fabricação de papel higiênico..."
